transaction_id,is_fraud
T14449-216627,0
T81742-581155,0
T8179-349443,0
T37244-196676,0
T8934-80360,0
T44152-101953,0
T58467-891884,0
T4545-784434,0
T45854-709930,0
T86107-140588,0
T47393-456969,0
T16725-797961,0
T90923-354892,0
T21440-249398,0
T33315-217076,0
T60706-346156,0
T59697-491575,1
T42571-401303,0
T90564-543291,0
T33492-54824,0
T74466-799274,0
T78403-136375,0
T39320-987917,0
T9432-956485,0
T66625-542683,0
T97622-120803,0
T69149-268834,0
T69965-968408,0
T18405-534608,0
T4732-107087,0
T18386-533053,0
T32536-240806,0
T87776-403887,0
T99612-970133,0
T93572-324521,0
T50045-162326,0
T44424-297465,0
T2652-719746,0
T28863-299279,0
T55260-628579,0
T98184-499938,0
T46542-147215,0
T45487-735664,0
T38905-257849,0
T30875-159557,0
T4197-103191,0
T52437-880231,0
T31273-420135,0
T71033-24846,0
T50397-74392,0
T73256-88259,0
T39518-174826,0
T48551-348737,1
T48481-471739,0
T62762-733515,0
T20075-917898,0
T86780-45138,0
T45961-926623,0
T81305-559260,0
T11307-741502,0
T91352-221939,0
T46629-530047,0
T21173-394745,0
T1323-156276,0
T34349-661399,0
T71551-925620,0
T79756-19773,0
T46985-925002,0
T5693-246511,0
T42689-625033,0
T34589-799995,0
T93443-865714,0
T80925-142584,0
T54876-166069,0
T48600-152586,0
T24792-210865,0
T47243-806008,0
T82049-437631,0
T64703-834486,0
T8763-495281,0
T64711-44393,0
T67234-659675,0
T7699-594501,0
T93168-520685,0
T97211-987753,0
T44502-287269,0
T3856-752315,0
T47656-709585,1
T13369-119779,0
T42038-229374,0
T28211-65690,0
T88225-73918,0
T87871-673609,0
T87416-783812,0
T46764-867318,0
T9154-561733,0
T78125-89023,0
T49038-393229,0
T36488-550549,0
T4788-498657,0
T29649-653384,0
T74415-538981,0
T47580-729348,0
T48426-12554,0
T66834-703712,0
T55130-36690,0
T40728-767071,0
T69108-396146,0
T98878-693691,0
T31817-279834,0
T71600-960957,0
T11589-878349,0
T68908-556576,0
T42389-725066,0
T43689-721319,0
T82841-543457,0
T26014-633340,0
T22022-876666,0
T55480-218551,0
T13598-84080,0
T18071-986548,0
T74673-369774,0
T87422-273844,0
T39526-360835,0
T24032-930609,0
T13770-849051,0
T35586-414919,1
T94003-771623,1
T17004-731819,0
T12265-195096,0
T90500-668573,0
T70382-664905,0
T1075-172538,0
T12328-707152,0
T19066-772144,0
T44967-262258,1
T85108-856286,0
T12460-710140,0
T99078-493118,0
T56445-646027,0
T20585-718203,0
T77662-724061,0
T42333-892781,0
T15822-296174,0
T29970-97552,0
T62081-892474,1
T38238-921652,0
T64470-951900,0
T63360-320082,0
T26619-135775,1
T74413-475902,0
T12551-186044,0
T40627-247033,0
T44611-247857,0
T54465-66775,0
T68523-266227,0
T46631-590351,0
T47824-177658,0
T84080-602834,0
T17998-744687,0
T19531-689920,0
T59804-785338,0
T34900-197810,0
T94583-258059,0
T21433-139343,0
T84173-259925,1
T50558-748095,0
T57329-132540,0
T83505-963015,0
T17800-489673,0
T37654-844438,0
T7675-846885,0
T96248-763207,0
T17804-391383,0
T21623-900282,0
T4562-287234,0
T87911-974187,0
T92043-785665,0
T42262-739735,0
T89495-782154,0
T64654-504033,0
T52960-479314,0
T43250-600479,0
T89817-288506,0
T80683-821718,0
T68651-764546,0
T76289-628121,0
T75084-434020,0
T22879-817638,0
T28054-25410,0
T2033-514005,0
T77565-946624,0
T47208-152942,0
T50642-550757,0
T87624-38967,0
T72072-891283,0
T55072-442578,0
T50138-782793,0
T60322-990124,0
T91708-339218,0
T93877-51184,0
T96811-140876,1
T65759-739804,0
T446-423995,0
T2846-138354,0
T72168-960217,0
T78400-734299,0
T48657-382146,0
T63382-695668,0
T57306-468095,0
T14699-951869,0
T83162-555120,0
T97470-169815,0
T6947-824160,0
T36196-929061,0
T11704-824663,1
T53489-866225,0
T56639-622563,0
T43504-24110,0
T84986-709076,0
T77980-60185,0
T51235-129549,0
T63541-589157,0
T39992-508946,0
T52163-694345,0
T4398-862206,0
T25420-104369,0
T50989-345097,0
T30691-973510,0
T9140-478118,0
T83177-937870,0
T58239-553378,0
T64030-251883,0
T9481-61102,0
T48445-523017,0
T69748-767075,0
T8583-709320,0
T124-29989,0
T56791-711062,0
T6668-367191,0
T70532-48806,0
T45301-604511,0
T90125-290182,0
T3620-913785,0
T49470-913488,0
T60117-508021,0
T69832-961744,0
T55438-901284,0
T71903-452990,0
T59288-305743,0
T38063-813791,0
T31840-674153,0
T68652-326735,0
T57737-280179,0
T69972-659429,0
T28047-29702,0
T4503-253192,0
T43641-977708,0
T18453-572993,0
T16546-733338,0
T56708-763930,0
T11123-786893,0
T46350-782378,0
T88052-979052,0
T65018-210211,0
T63094-630953,0
T82095-146141,0
T52391-645477,0
T88605-432212,0
T78058-988642,0
T19856-142233,0
T58218-907379,0
T4848-366631,0
T79897-90992,0
T79026-594726,0
T92660-907886,0
T66244-983149,0
T18900-150421,0
T13379-280024,0
T5237-837263,0
T10021-119469,0
T16675-597215,0
T19214-626290,0
T89755-896349,0
T90657-112993,0
T58126-125003,0
T70185-706388,0
T29973-881816,0
T57775-838020,0
T39790-569617,0
T76626-761233,0
T91986-407410,0
T95204-904816,0
T72592-253421,0
T37196-150662,0
T36175-256606,0
T9704-499624,0
T2950-677230,0
T74577-336315,0
T8358-276600,0
T96218-730624,0
T2150-892315,0
T11922-720342,0
T38712-740070,0
T73080-85040,0
T49594-66674,0
T91142-217289,0
T22587-94368,0
T75597-958200,0
T85071-847847,0
T19783-417011,0
T62135-543860,0
T60435-120630,0
T3988-915735,0
T76649-266339,0
T54549-738551,0
T69111-991779,0
T63885-394394,0
T54666-619135,0
T73142-595762,0
T78607-183046,0
T55533-983592,0
T81079-853923,0
T44270-346027,0
T79143-242798,0
T79091-81073,0
T89280-902890,0
T82654-384589,0
T83866-528609,0
T13302-247444,0
T35922-199291,0
T30246-109574,0
T80470-956763,0
T92299-778572,0
T51810-66078,0
T22601-464775,0
T55072-44110,0
T41440-135466,0
T36451-305205,0
T5802-904125,0
T25209-783431,0
T19832-481217,0
T34289-132449,0
T42045-57664,0
T22426-472673,0
T49856-208219,0
T22668-726576,0
T4651-282941,0
T70189-226288,0
T95019-891977,0
T2504-840754,0
T33641-323182,0
T4288-363843,0
T52937-830401,0
T19295-396895,0
T47344-60630,0
T28930-365726,0
T3437-356747,0
T42027-756348,0
T21783-878189,0
T919-40039,0
T16968-965534,0
T8899-764190,0
T90634-582145,0
T20161-544523,0
T68625-150733,0
T20901-790315,0
T71055-987547,0
T9863-207766,0
T91950-55681,0
T95224-614095,1
T37706-584961,0
T10685-675525,0
T41313-926225,0
T79005-420966,0
T43292-102505,0
T84087-972982,0
T30410-801523,0
T52053-914604,0
T90174-778895,0
T88330-212463,0
T70081-895739,0
T79876-87996,0
T37218-188866,0
T51346-854145,0
T6404-911931,0
T36050-979667,0
T92770-184239,0
T63577-303029,0
T11449-836220,0
T7766-424471,0
T79833-37036,0
T69132-386037,0
T52595-733353,0
T23020-812979,0
T25928-54314,0
T10097-640191,0
T17647-643235,0
T8588-43258,0
T49637-192681,0
T63272-155999,0
T45090-335010,0
T78963-277165,0
T29000-387668,0
T62124-563273,0
T42219-707292,0
T91903-269834,0
T82523-680152,0
T64886-276873,0
T51806-745912,1
T16008-647821,0
T33721-417094,0
T91213-329977,0
T5432-329924,0
T23343-887321,0
T36666-161950,0
T58123-76554,0
T10129-128974,1
T86466-345704,0
T14776-542646,0
T29346-38619,0
T95745-507810,0
T65835-537294,0
T20259-512800,0
T79465-626026,0
T55312-417479,0
T13772-680636,0
T97846-362153,1
T64748-391121,0
T28548-960871,0
T5449-995867,0
T84380-548551,0
T69792-500902,0
T50801-718406,0
T22476-683694,0
T50104-693297,0
T70253-166455,0
T61242-128319,0
T26868-382923,0
T40368-271186,0
T47818-873459,0
T26325-538670,0
T99568-11199,1
T50287-207608,0
T8149-518998,0
T10808-732210,0
T74549-984994,0
T11543-361372,0
T27388-211531,0
T27205-483887,0
T16468-576378,0
T15488-94654,0
T97749-472486,0
T15337-13410,0
T83544-741111,0
T57999-861096,0
T23935-950984,0
T54429-769471,0
T45281-384408,0
T10011-347457,0
T54104-549371,0
T75535-801855,1
T77799-139281,0
T71547-623078,0
T74837-587158,0
T37122-58464,0
T13198-576707,0
T6540-31279,0
T31464-503073,0
T30348-621601,0
T12859-16648,0
T76366-815672,0
T85067-106789,0
T87817-562096,0
T52250-507505,0
T385-35077,0
T60798-448671,0
T71360-65085,0
T73158-727771,0
T24925-879492,0
T14694-133735,0
T21226-468715,0
T77237-913817,0
T78380-472314,0
T41831-628150,0
T31874-879221,0
T69883-902736,0
T96998-147138,0
T71237-37977,0
T24260-259211,0
T17691-647782,0
T34138-957685,0
T8754-655863,1
T89838-400081,0
T50719-513369,0
T49660-232145,0
T4815-650986,0
T54549-994192,0
T90652-527845,0
T59186-968019,0
T56957-714193,0
T90873-279433,0
T76554-122562,0
T80792-678040,0
T24707-964023,0
T23830-920364,0
T39216-326566,0
T50924-239521,0
T89198-468402,0
T85000-826460,0
T55845-732015,0
T60404-900143,0
T22842-468636,0
T38515-456437,0
T33928-846038,0
T32319-51267,0
T84556-288289,0
T47738-90975,0
T31341-632857,0
T37856-575774,0
T19610-249204,0
T47545-501324,0
T3512-302862,0
T4896-639200,0
T82481-697842,0
T27255-74004,0
T96030-976499,0
T7728-934642,0
T35216-940305,0
T20228-751426,0
T80945-53163,0
T12223-145168,0
T71381-638674,0
T74444-992085,0
T80949-722675,0
T19179-735120,1
T82615-947657,0
T30532-13184,0
T88137-539532,0
T62850-779477,0
T23046-239507,0
T16080-364357,0
T43684-377506,0
T4581-162420,0
T66129-969807,0
T60779-976084,1
T62815-86839,0
T51408-344788,0
T17919-967565,0
T56575-710790,0
T84373-100430,0
T73075-289846,0
T25398-191339,0
T22869-706218,0
T11697-187366,0
T19134-507117,0
T6353-327769,0
T11353-387935,0
T37947-797879,0
T47012-606804,0
T75262-178417,0
T83129-930244,0
T74448-207553,0
T8467-447642,0
T82154-967996,0
T80044-215271,0
T81226-650387,0
T70492-26233,1
T37122-286745,0
T67615-369837,0
T84205-928418,0
T28582-822970,0
T37092-174932,0
T80379-911649,0
T44200-516338,0
T79065-197142,0
T33602-811357,0
T48714-115831,0
T92170-681062,0
T35925-811309,0
T41331-888150,0
T1288-993345,0
T12384-326288,0
T72561-175171,0
T28270-287895,0
T80872-51911,0
T73303-650696,0
T41134-37680,0
T20306-948619,0
T1522-351413,0
T63449-82929,0
T91647-614103,0
T41914-930728,0
T19582-503088,0
T59566-768506,0
T67614-280792,1
T66963-565548,0
T94114-746154,0
T66611-592566,0
T81902-770940,0
T50141-738459,1
T65123-731807,0
T43287-13306,0
T35728-881464,1
T64237-870214,0
T89391-970073,0
T1117-749601,0
T96760-553995,0
T72272-10661,0
T90973-437829,0
T39577-833947,0
T18210-565031,0
T65585-893988,0
T86985-321560,0
T77539-917231,0
T34601-811040,0
T56987-209134,0
T25918-81906,0
T350-359327,0
T54774-562087,0
T82595-329744,0
T9434-849265,0
T59940-890714,0
T61704-88991,0
T8666-494473,0
T38431-804542,0
T9641-76605,0
T78062-17572,0
T23240-656628,1
T32411-233537,0
T91800-12412,0
T96257-167781,0
T40740-97730,0
T14602-95856,0
T80121-186453,0
T99812-133579,0
T37775-161242,0
T46210-438681,0
T95574-603093,0
T91104-222706,0
T4754-640844,1
T47173-416798,0
T92673-475850,0
T32054-568824,0
T25603-770914,0
T59625-703003,0
T87443-257856,0
T62547-83910,0
T65173-712786,0
T15744-580174,0
T76039-316784,0
T43839-563380,0
T88796-407203,0
T25616-898229,0
T97775-617625,0
T2544-350335,0
T40858-552111,0
T88061-540784,0
T10907-234393,0
T70453-669650,0
T82232-712540,0
T91574-601184,0
T40235-757289,0
T20403-613362,0
T96908-21012,0
T53058-200802,0
T23650-148721,0
T4706-315027,0
T8905-605879,0
T58646-966877,0
T57208-335513,0
T21524-793480,0
T83368-125789,0
T19443-334677,0
T34541-868787,0
T47654-771654,0
T93655-777145,0
T79413-814399,0
T98582-969474,0
T73856-969973,0
T39824-629963,0
T64309-366760,0
T68400-90932,0
T7879-44390,0
T90655-402087,0
T7918-922796,0
T79864-838675,0
T61365-574561,0
T53881-458185,0
T32202-714550,0
T42065-34522,0
T42932-859526,0
T69542-972027,0
T21709-889757,0
T90299-504433,0
T98091-131967,0
T4405-775369,0
T60726-307365,0
T32179-695042,0
T68249-524322,0
T8665-57780,0
T79618-176308,0
T93003-412446,0
T32172-891337,0
T44510-169556,0
T27639-491586,0
T36440-651960,0
T75808-511226,0
T41817-135659,0
T39976-478433,1
T31958-606721,0
T35188-546479,0
T78995-992487,0
T84577-12795,0
T33897-907803,0
T62610-51259,0
T27400-242247,0
T99056-77399,0
T29424-40879,0
T22389-555705,0
T59872-338077,0
T82699-469748,0
T11927-248322,0
T15774-15598,0
T4375-950238,0
T4995-555770,0
T29311-125768,0
T1643-687380,0
T57619-526728,0
T8195-621065,0
T7048-563665,0
T85251-721017,0
T53193-939107,0
T7266-590843,0
T82008-972600,0
T77177-320344,0
T3857-631910,0
T81317-896148,0
T95908-979547,0
T91302-587939,0
T44346-276360,0
T49863-77691,0
T78898-970433,0
T14451-947324,0
T5342-131723,0
T68827-726865,0
T24530-738002,0
T80356-96139,0
T44675-897807,0
T93070-832196,0
T21406-373913,0
T8481-596029,0
T46526-868561,0
T13935-684726,0
T4002-24131,0
T63090-24294,0
T43999-215067,0
T15283-841836,0
T86663-628556,0
T8677-139117,0
T29118-946057,0
T2844-544909,0
T91999-355865,0
T63657-202464,0
T18462-505455,0
T43172-276033,0
T99296-182652,0
T24407-480983,0
T61801-620557,0
T54785-99733,0
T29465-823342,0
T71149-275474,0
T39328-902836,0
T49695-850524,0
T60650-485566,0
T21298-313694,0
T58500-522723,0
T15050-69014,0
T62002-733815,0
T17913-233962,0
T66495-598577,0
T40170-355356,0
T96550-104609,0
T74937-348484,0
T81588-280605,0
T39387-758955,0
T77295-16539,0
T50538-503910,0
T24990-238052,0
T49204-379178,0
T83726-524116,0
T99534-887334,0
T8019-209216,0
T55860-554032,0
T4498-170763,0
T17451-639110,0
T4864-467048,0
T13397-161261,0
T2705-342331,0
T57600-229721,0
T29363-449094,0
T16345-937000,0
T50538-569223,0
T78587-669697,0
T58825-334583,0
T20500-466740,0
T78611-83555,1
T30206-276841,0
T79395-678477,0
T5722-567294,0
T70568-123271,0
T52086-370428,0
T3025-680442,0
T90951-517843,1
T78732-991875,0
T28927-135300,0
T29309-467022,0
T70764-627921,0
T90857-880799,0
T65105-462396,0
T92977-942211,0
T68311-51388,1
T28491-70666,0
T41855-795209,0
T90086-521847,0
T50970-133012,0
T76094-771039,0
T6608-480444,0
T11100-386652,0
T83193-404780,0
T49187-994938,0
T19017-382716,0
T8840-597199,0
T30576-785056,0
T57456-728638,0
T38606-333109,0
T96969-924089,1
T55235-497546,0
T62622-340381,0
T85204-935407,0
T44469-433412,0
T38880-11888,0
T20909-709926,1
T11834-738638,1
T590-875002,0
T16653-654811,0
T73644-54216,0
T24301-853593,0
T80037-824267,0
T76576-617182,0
T42849-170364,0
T63245-216641,1
T81021-52809,0
T52961-299120,0
T96604-937437,0
T91188-369277,0
T5298-794470,0
T57503-57950,0
T53651-408223,0
T45127-972287,0
T88355-349134,0
T41005-583414,0
T880-405558,0
T7729-979896,0
T64836-51125,0
T97898-936169,0
T60665-602464,0
T55950-981575,0
T5027-847976,0
T39843-830487,0
T71812-439222,0
T74119-302680,0
T9741-803647,0
T13245-300547,0
T89577-823120,0
T35313-873966,0
T40889-372168,0
T62750-143629,0
T67768-715173,0
T10848-464033,0
T37933-93959,0
T38591-991591,0
T77290-286286,0
T74144-475232,1
T28891-162288,0
T58843-196155,0
T15877-788073,0
T41825-67357,0
T71614-848445,0
T71807-381285,0
T34284-135078,0
T31660-51710,0
T69655-476049,0
T63785-981751,1
T35625-333659,0
T60961-286889,0
T97973-353880,0
T93290-138471,0
T41555-883989,0
T43880-191846,1
T39226-267663,0
T71221-671304,0
T39661-589866,0
T39362-660133,0
T28865-515824,0
T37476-580294,0
T23533-26678,0
T59274-909990,0
T97005-239092,0
T40946-664137,0
T94072-580089,0
T79648-497550,0
T19104-753046,0
T54115-102733,0
T94450-379384,1
T42282-60916,0
T19715-651413,0
T42350-723674,0
T1037-509388,0
T97161-661838,0
T31156-469760,0
T52696-54695,0
T13954-90859,0
T33020-406222,0
T61099-182949,0
T30050-926643,0
T63249-564055,0
T96509-314468,0
T69453-552514,0
T31005-400171,0
T8162-414112,0
T30540-255916,0
T43373-982838,0
T41055-141030,0
T3472-234695,0
T70761-284269,0
T40109-426292,0
T56247-778524,0
T24017-495978,0
T2434-886534,0
T95265-541479,0
T70691-163611,0
T87955-828972,0
T79937-895741,0
T93997-261506,0
T22890-415110,0
T97397-315580,0
T92253-893533,0
T93529-148763,0
T84682-888230,0
T87805-869502,0
T65142-692749,0
T52258-332438,0
T15212-83313,0
T77486-813314,0
T94979-438004,0
T81701-378385,0
T27325-602566,0
T94478-140018,0
T46751-128486,0
T12033-486139,0
T13664-770071,0
T53197-209096,0
T84517-691775,0
T48190-339953,0
T28689-142646,0
T2743-226026,0
T2974-411287,0
T73582-108744,0
T29808-487972,0
T57837-701866,0
T87505-702305,0
T98237-333027,0
T33894-664880,0
T97057-598961,1
T73094-171973,0
T46663-453801,0
T37746-904912,0
T48803-374997,0
T38745-638507,0
T50401-23774,0
T25211-88041,0
T72623-280468,0
T94036-295073,0
T10367-759580,0
T79851-745049,0
T84045-270244,0
T9899-664657,0
T39379-333090,0
T50027-695686,0
T46263-653128,0
T47522-244068,0
T79292-324631,0
T55857-265166,0
T23212-442011,0
T78745-376224,0
T2682-987601,0
T7052-884105,0
T77914-194656,0
T27306-457470,0
T39802-320202,0
T16659-677643,0
T37097-451502,0
T50166-700185,0
T7311-825199,0
T25911-882900,0
T10562-449613,0
T11414-158554,0
T60047-984306,0
T39203-296356,0
T47353-212502,0
T87886-365429,0
T7302-609378,0
T71258-58705,0
T23908-920894,0
T86028-170260,0
T37487-390158,0
T24334-158601,1
T91743-351375,0
T63832-181557,0
T12188-256470,0
T59606-575871,0
T27556-69522,0
T11595-203637,0
T82847-351564,0
T21601-705779,0
T70469-31330,0
T78417-453145,0
T10903-14857,0
T95656-404976,0
T18280-913701,0
T92701-947336,0
T22861-566749,0
T5866-995652,0
T77348-410088,0
T14595-420904,0
T11724-13417,0
T80566-268167,0
T20580-990813,0
T77822-300730,0
T36889-956064,1
T49623-477766,0
T19477-347547,0
T67596-472699,0
T18631-926142,0
T90504-346830,0
T96627-182745,0
T93395-77234,0
T91052-873572,0
T86703-636903,0
T26216-713237,0
T90204-351421,0
T75804-663170,0
T84154-854644,0
T19457-759960,0
T46836-941464,0
T25629-301086,0
T93125-982250,0
T48917-925016,0
T2964-678014,0
T11844-301815,0
T72311-535544,0
T64032-647572,0
T51101-471999,0
T76783-722900,0
T27907-561903,0
T46942-304864,0
T15042-643527,0
T98603-716102,0
T75599-860279,0
T13522-639711,0
T23115-526215,0
T35181-252542,0
T83917-541988,0
T41808-830834,0
T18336-147241,0
T43472-616291,0
T15170-505181,0
T20524-340002,0
T95485-437070,0
T91178-180918,0
T94824-267461,0
T71135-574590,0
T78630-682205,0
T79085-412428,0
T10271-356664,0
T48419-795280,0
T10024-504792,0
T56214-439755,0
T94111-869418,0
T36255-47609,0
T33842-484710,0
T60859-729814,0
T5060-747186,0
T20209-309046,0
T37186-164910,0
T66641-181298,0
T86761-368346,0
T50778-183258,0
T6243-591242,0
T8287-360387,0
T36581-141408,0
T9557-399671,0
T23956-195183,0
T16063-411395,1
T12659-140589,0
T92455-699663,0
T23370-159727,0
T2054-758687,0
T58041-998950,0
T21985-903714,0
T69674-950914,0
T90205-491566,0
T27739-523773,0
T25830-434852,0
T75897-514962,0
T47094-669213,0
T92923-905939,0
T36158-100631,0
T67600-820911,0
T23561-930535,0
T81864-256482,0
T22392-702796,0
T74425-902198,0
T94793-706370,0
T86537-881208,0
T51240-604789,0
T27148-415447,0
T82474-228911,0
T30783-512657,0
T49314-575828,0
T63895-163919,0
T42353-135056,1
T61252-813275,0
T84264-606845,0
T87341-986375,1
T41384-45501,1
T19226-176345,0
T7662-667352,0
T31517-957006,0
T86145-786728,0
T24001-308782,0
T58358-167794,0
T6015-330967,0
T12852-991164,0
T24579-215908,0
T99503-621195,0
T58896-896862,0
T39232-555971,0
T51079-882861,0
T98229-140132,0
T91380-51750,0
T25698-336952,0
T93771-71505,0
T50002-944059,0
T14376-669557,0
T3245-627778,0
T12948-298715,0
T95288-438545,0
T3787-345554,0
T91491-621125,0
T56782-481135,1
T76377-207482,1
T48935-939874,0
T64082-590814,0
T38195-470744,0
T35424-889612,0
T55489-582915,0
T12634-951805,0
T25709-722672,0
T72412-596896,0
T49995-789040,0
T40667-388336,0
T4729-98652,0
T48048-429479,0
T74646-918667,0
T1366-181929,0
T49348-554062,1
T38393-784353,0
T31375-380236,0
T96859-59812,0
T89076-315990,0
T99938-17646,0
T81056-245285,0
T99751-190050,1
T56120-816602,0
T84402-301071,0
T28565-361650,0
T54933-967863,0
T16281-32428,0
T946-528752,0
T84590-38822,0
T50372-679467,0
T93545-972890,0
T92620-854611,0
T92691-531420,0
T17929-978284,0
T73312-758576,0
T3999-438423,0
T31109-765925,0
T96334-359978,0
T39087-606434,0
T89950-114051,0
T75755-783184,0
T2089-453303,0
T41236-993539,0
T56271-358780,0
T59021-100988,0
T79473-213509,0
T40811-264879,0
T15316-511270,0
T23427-892319,0
T77530-118830,0
T76562-714362,0
T84354-834713,1
T69906-351407,0
T75423-787766,0
T74629-759760,1
T62131-376364,0
T5703-910313,0
T72167-999064,0
T37804-495607,0
T35446-401665,0
T98754-294008,0
T99558-909999,0
T39099-713735,0
T71520-808948,0
T30103-766167,0
T20308-37662,0
T3019-871244,0
T58387-944993,0
T88272-544140,0
T77479-584341,1
T94291-962603,0
T62490-142437,0
T93477-371178,0
T2802-898213,0
T52681-776796,0
T30570-767292,0
T97389-661454,0
T29754-369284,0
T45394-745080,0
T88548-46016,0
T97277-763108,0
T27484-823552,0
T30080-144952,0
T16663-536532,0
T20936-389227,1
T48506-756902,0
T4727-645892,0
T46923-53295,0
T31626-759600,0
T19360-207886,0
T52214-705130,0
T68658-119804,0
T1442-884815,0
T80860-747907,1
T18353-653913,0
T14561-354089,0
T41346-841538,0
T48433-251481,0
T79791-376597,0
T45482-363372,0
T23610-549166,0
T33989-90068,0
T43998-134462,0
T10600-889945,0
T54164-308374,0
T15322-886154,0
T68642-107583,0
T93875-728395,0
T8889-533259,0
T80599-454293,0
T62128-786768,0
T67220-880249,0
T74242-766126,0
T15624-226385,0
T63434-885203,0
T79475-754884,0
T61029-779274,0
T89334-265358,0
T56751-149562,0
T31843-404184,0
T59233-222191,0
T48245-80905,0
T81317-690830,0
T26967-146553,0
T60706-944852,0
T99428-845018,0
T1801-613635,0
T37935-862719,0
T34895-183942,0
T2444-674243,0
T33709-623112,1
T67147-354755,0
T35971-364153,0
T31675-88224,0
T65054-631121,0
T7396-532588,0
T51041-176211,0
T16660-380914,0
T43616-226927,0
T32035-451952,0
T54610-500190,0
T28558-172161,0
T73205-913712,0
T29590-50218,0
T76085-218809,0
T48976-793174,0
T42133-829946,0
T32082-834678,0
T86138-797200,0
T60363-755849,0
T13449-778367,0
T97016-923631,0
T22506-597422,0
T94528-966557,0
T97575-670007,0
T90036-616442,1
T78498-861124,0
T49716-190600,0
T57244-944741,0
T24125-217955,0
T50320-364485,0
T7975-510690,0
T76392-858352,0
T19513-396630,0
T13185-127983,0
T85692-650202,0
T16147-227892,0
T4541-862268,0
T6014-210250,0
T21250-440069,0
T53340-912991,0
T44380-453020,0
T58913-52317,0
T34722-86287,0
T26339-535102,0
T21094-575703,1
T15908-603146,0
T79770-109026,0
T90182-360403,0
T36386-156294,0
T92548-979927,0
T2593-159062,0
T24574-224751,0
T51584-193936,0
T77641-394360,0
T45006-415560,0
T29117-823329,0
T37152-133839,0
T56218-855502,0
T91278-871170,0
T49891-64755,0
T37411-622210,0
T84585-260304,0
T99864-979721,0
T85784-739436,0
T2232-506465,0
T73807-554184,0
T53946-378472,0
T34317-580898,0
T21423-314310,0
T98424-741682,0
T19589-56579,0
T73519-111759,0
T13270-541321,0
T92212-644288,0
T61035-952712,0
T52132-279238,0
T25583-295887,0
T53073-378767,0
T72785-940457,0
T22408-398732,0
T76852-711871,0
T45881-827380,0
T7007-82008,0
T58117-749580,0
T20125-916878,0
T50514-557849,0
T37044-313653,0
T28695-975665,0
T88201-859414,0
T89286-86159,0
T74069-512053,0
T9579-634803,0
T91184-936840,0
T90090-157878,0
T8855-665109,0
T22072-538505,0
T42848-426237,0
T7305-115596,0
T10149-759124,0
T42425-506246,0
T22921-891302,0
T84262-218996,0
T66774-802840,0
T22872-598347,0
T41505-20350,0
T45096-327020,0
T51422-335699,0
T55223-396420,0
T28078-308871,0
T88860-653975,0
T96174-17689,0
T63033-821990,0
T38210-579838,0
T25818-162721,0
T28113-659450,0
T47754-709128,0
T44521-117431,1
T56990-758749,0
T25787-482023,0
T60523-511709,0
T62276-843900,0
T43768-359658,0
T11457-170442,1
T60921-846251,0
T44381-494364,0
T27861-227875,0
T94369-718809,0
T73838-686866,0
T38279-564779,0
T28119-678152,0
T44673-130285,0
T71694-789138,0
T34883-978029,0
T37938-849450,0
T24489-338143,0
T36371-217905,0
T14896-871397,0
T49754-167731,0
T67772-990153,0
T82475-136354,0
T59159-991914,0
T73853-687487,0
T41770-75839,0
T13466-387334,0
T55277-342626,0
T68629-951494,0
T5628-29454,0
T63062-949843,0
T30099-660793,0
T48459-924532,0
T1645-819067,1
T60665-870401,0
T40093-744823,0
T82560-319087,0
T13775-175006,0
T90970-361261,0
T48763-424362,0
T19688-544219,0
T42359-774181,0
T55317-200454,0
T98075-563216,0
T53364-488383,0
T2855-352663,0
T42901-758623,0
T3884-58541,0
T99298-348116,1
T55699-386604,0
T24927-781871,0
T64191-488108,0
T70416-23303,0
T31218-752110,0
T41626-561551,0
T10793-216664,0
T39663-512871,0
T51072-499398,0
T86621-980221,0
T54068-217654,1
T70061-453169,0
T48758-48012,0
T30656-53303,0
T15228-29013,1
T76828-158701,0
T2520-298378,1
T18697-877894,0
T19821-540706,0
T61224-376780,0
T7682-338295,0
T49428-168434,0
T32197-882801,0
T34796-925434,0
T32347-733180,0
T70163-481344,1
T72373-94646,0
T37370-667998,0
T27284-311783,0
T21871-125642,0
T3345-417423,0
T86059-406071,0
T80259-846599,0
T11246-513000,0
T34838-415201,0
T9993-333779,0
T53033-840109,0
T95788-628910,0
T64323-374117,0
T35433-754254,0
T13825-622322,0
T50678-56464,0
T69596-466934,0
T63059-187387,0
T55540-140158,0
T28277-721828,0
T51708-401051,0
T43068-106217,0
T58876-201497,0
T53689-907323,1
T97561-609356,0
T80003-976186,0
T91799-102462,0
T90198-598161,0
T12503-911538,0
T8811-506399,0
T31028-777911,0
T91151-817096,0
T39050-661648,0
T24289-323157,0
T32628-696029,0
T92580-105664,0
T6010-630343,0
T36969-284107,0
T54792-155389,0
T45231-469995,0
T97118-563499,0
T54767-381232,0
T3154-740039,0
T91229-567762,0
T63524-716081,0
T7268-972724,0
T53941-365700,0
T7407-296794,0
T89311-531431,0
T41126-913807,0
T62687-509418,0
T83724-130623,0
T67396-542218,0
T86177-146309,0
T49796-912118,0
T54257-286734,0
T69797-336021,0
T49000-805072,0
T77727-662963,0
T90736-30992,0
T72911-536328,0
T48074-167025,0
T21853-61333,0
T32084-192170,0
T48554-715068,0
T55596-969055,0
T69023-531635,0
T31178-300606,0
T22487-564933,0
